,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Close_Smoothed,DailyR,Buy_Date,Sell_Date,Buy_Price,Sell_Price,Price_Diff,Max_Profit_Pct
0,2024-09-05 04:00:00+00:00,220.60329739500975,224.43545304440556,220.4938063657069,221.34982299804688,36615400,0.0,0.0,0.6927738629377345,220.97158813476562,,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
1,2024-09-06 04:00:00+00:00,222.9125635200513,224.1965961864048,218.75193438162452,219.7970733642578,48423000,0.0,0.0,-0.7014912470938661,220.3246053059896,-0.7014912470938661,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
2,2024-09-09 04:00:00+00:00,219.79704777183977,220.244960087071,215.7060869416041,219.8866271972656,67180000,0.0,0.0,0.04074386962349408,220.3445078531901,0.04074386962349408,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
3,2024-09-10 04:00:00+00:00,217.905872677406,220.45401129755567,215.7260152082313,219.09036254882807,51591000,0.0,0.0,-0.36212509081926525,219.59135437011716,-0.36212509081926525,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
4,2024-09-11 04:00:00+00:00,220.4340868524661,222.056525502596,216.88061769002928,221.62852478027344,44587100,0.0,0.0,1.158500174045618,220.2018381754557,1.158500174045618,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
5,2024-09-12 04:00:00+00:00,221.46926837337423,222.5144072842174,218.8016907682,221.73802185058597,37455600,0.0,0.0,0.04940567574551746,220.8189697265625,0.04940567574551746,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
6,2024-09-13 04:00:00+00:00,222.54428285449177,223.00214343080088,220.8820208371711,221.4692840576172,36766600,0.0,0.0,-0.12119608117991953,221.61194356282553,-0.12119608117991953,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
7,2024-09-16 04:00:00+00:00,215.53686848493908,216.213726272445,212.9290105348456,215.31790161132807,59357400,0.0,0.0,-2.7775329985212704,219.5084025065104,-2.7775329985212704,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
8,2024-09-17 04:00:00+00:00,214.75053008791312,215.89519659483264,213.50632075947797,215.78570556640625,45519300,0.0,0.0,0.21726198870477553,217.52429707845053,0.21726198870477553,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
9,2024-09-18 04:00:00+00:00,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900,0.0,0.0,1.7989875638995345,216.92375691731772,1.7989875638995345,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
10,2024-09-19 04:00:00+00:00,223.94775287051627,228.75538000957172,223.58941994126667,227.8097686767578,66781300,0.0,0.0,3.706556062944655,221.08771260579428,3.706556062944655,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
11,2024-09-20 04:00:00+00:00,228.90467282845125,232.01021467188832,226.5655530501552,227.1428680419922,318679900,0.0,0.0,-0.2927445291917685,224.8734334309896,-0.2927445291917685,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
12,2024-09-23 04:00:00+00:00,226.2868480598011,228.38707413181643,224.7639369712135,225.4208831787109,54146000,0.0,0.0,-0.7581065072062687,226.79117329915366,-0.7581065072062687,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
13,2024-09-24 04:00:00+00:00,227.59078065470555,228.28755007923567,224.6843092769655,226.31671142578125,43556100,0.0,0.0,0.39740250966904256,226.29348754882812,0.39740250966904256,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
14,2024-09-25 04:00:00+00:00,223.88801837861104,226.2370864319121,222.98224544035924,225.32135009765625,42308700,0.0,0.0,-0.4398090277356381,225.68631490071616,-0.4398090277356381,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
15,2024-09-26 04:00:00+00:00,226.24703661091277,227.44147457763864,224.3657926365912,226.4660186767578,36636700,0.0,0.0,0.5080160307070036,226.0346934000651,0.5080160307070036,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
16,2024-09-27 04:00:00+00:00,227.40166606122023,228.45675318264773,226.24703611440785,226.73475646972656,34026000,0.0,0.0,0.1186658354039194,226.17404174804688,0.1186658354039194,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
17,2024-09-30 04:00:00+00:00,228.97434440874213,231.92063903808597,228.5861516719536,231.92063903808597,54541900,0.0,0.0,2.2872023015367837,228.3738047281901,2.2872023015367837,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
18,2024-10-01 04:00:00+00:00,228.45675818805825,228.5861456381701,222.70353511874544,225.1620941162109,63285000,0.0,0.0,-2.914162771328499,227.9391632080078,-2.914162771328499,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
19,2024-10-02 04:00:00+00:00,224.84358511910924,226.31672490502265,221.98688498556476,225.72946166992188,32880600,0.0,0.0,0.25198182488839205,227.60406494140625,0.25198182488839205,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
20,2024-10-03 04:00:00+00:00,224.09704443839323,225.759306386038,222.28548343692836,224.6245880126953,34044200,0.0,0.0,-0.48946807787199065,225.17204793294272,-0.48946807787199065,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
21,2024-10-04 04:00:00+00:00,226.8442543024003,226.9437971307691,223.09172964492672,225.74935913085935,37245100,0.0,0.0,0.5007337478568852,225.36780293782553,0.5007337478568852,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
22,2024-10-07 04:00:00+00:00,223.4600206171574,224.64451046166124,220.3047072265611,220.6630401611328,39505400,0.0,0.0,-2.2530823517324605,223.67899576822916,-2.2530823517324605,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
23,2024-10-08 04:00:00+00:00,223.26094483680063,224.933155033014,222.2158058701156,224.72413635253903,31855700,0.0,0.0,1.8404061633705115,223.71217854817704,1.8404061633705115,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
24,2024-10-09 04:00:00+00:00,224.1866374402548,228.6857031876272,223.7884964805669,228.47666931152344,33591100,0.0,0.0,1.6698397510348295,224.62128194173178,1.6698397510348295,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
25,2024-10-10 04:00:00+00:00,226.72483093793397,228.43686442668115,226.11765609380728,227.9789886474609,28183500,0.0,0.0,-0.21782559486804853,227.05993143717447,-0.21782559486804853,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
26,2024-10-11 04:00:00+00:00,228.23778864704397,228.3472796881356,226.28686151162023,226.4958953857422,31759200,0.0,0.0,-0.6505394512527296,227.65051778157553,-0.6505394512527296,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
27,2024-10-14 04:00:00+00:00,227.6405539391785,230.65651637799863,227.54102629778745,230.228515625,39882100,0.0,0.0,1.647985820184883,228.23446655273438,1.647985820184883,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
28,2024-10-15 04:00:00+00:00,232.527799450427,236.38983016358188,231.29353829774288,232.7666931152344,64751400,0.0,0.0,1.1024600855128686,229.8303680419922,1.1024600855128686,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
29,2024-10-16 04:00:00+00:00,230.52712470524972,231.0447048824563,228.7752681420796,230.70628356933597,34082200,0.0,0.0,-0.8851822906116524,231.23383076985678,-0.8851822906116524,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
30,2024-10-17 04:00:00+00:00,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,32993800,0.0,0.0,0.15963420116460458,231.5158487955729,0.15963420116460458,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
31,2024-10-18 04:00:00+00:00,235.0858880500012,235.0858880500012,232.92594240501305,233.91136169433597,46431500,0.0,0.0,1.2276521799192919,231.8974049886068,1.2276521799192919,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
32,2024-10-21 04:00:00+00:00,233.3639265084296,235.75281781754072,233.3639265084296,235.384521484375,36254500,0.0,0.0,0.6297940293999327,233.45681762695312,0.6297940293999327,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
33,2024-10-22 04:00:00+00:00,232.80651969699693,235.12572795126604,231.52250221800776,234.76739501953125,38846600,0.0,0.0,-0.2621780144896668,234.68775939941406,-0.2621780144896668,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
34,2024-10-23 04:00:00+00:00,232.99563706556216,234.05072423456664,226.7049068825192,229.6910095214844,52287000,0.0,0.0,-2.1623043087497407,233.28097534179688,-2.1623043087497407,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
35,2024-10-24 04:00:00+00:00,228.9146289407981,229.75074924052936,227.35190975750177,229.5019073486328,31109500,0.0,0.0,-0.08232893975499422,231.32010396321616,-0.08232893975499422,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
36,2024-10-25 04:00:00+00:00,228.6757355296476,232.1396101862481,228.50652487676712,230.33799743652344,38802300,0.0,0.0,0.3643063787790446,229.84363810221353,0.3643063787790446,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
37,2024-10-28 04:00:00+00:00,232.23917058038825,233.6426273223557,231.4727332926884,232.31878662109372,36087100,0.0,0.0,0.8599489474662825,230.71956380208334,0.8599489474662825,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
38,2024-10-29 04:00:00+00:00,232.02018805231756,233.24448591818896,231.24380255804743,232.5875396728516,35417200,0.0,0.0,0.11568287509877706,231.74810791015625,0.11568287509877706,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
39,2024-10-30 04:00:00+00:00,231.53242446311825,232.3884410824897,228.48660247896703,229.0340576171875,47070900,0.0,0.0,-1.5278041380300422,231.31346130371094,-1.5278041380300422,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
40,2024-10-31 04:00:00+00:00,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100,0.0,0.0,-1.8209422853174395,228.82835896809897,-1.8209422853174395,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
41,2024-11-01 04:00:00+00:00,219.94634980146597,224.3060641552936,219.2495956140762,221.8773651123047,65276700,0.0,0.0,-1.3279677549576596,225.25830078125,-1.3279677549576596,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
42,2024-11-04 05:00:00+00:00,219.96627293386248,221.75792231303785,218.69220372782075,220.9815368652344,44944500,0.0,0.0,-0.40374927231394686,222.57412719726562,-0.40374927231394686,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
43,2024-11-05 05:00:00+00:00,220.7725208689619,222.91255498009292,220.11557465497725,222.4148712158203,28111300,0.0,0.0,0.6486217676456851,221.75792439778647,0.6486217676456851,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
44,2024-11-06 05:00:00+00:00,221.578756649688,225.02273483375984,220.16533664224423,221.6882476806641,54561100,0.0,0.0,-0.3266973701822051,221.69488525390625,-0.3266973701822051,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
45,2024-11-07 05:00:00+00:00,223.5894200604507,226.8243646333076,223.52970043689453,226.42620849609372,42137700,0.0,0.0,2.137217856606699,223.50977579752603,2.137217856606699,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
46,2024-11-08 05:00:00+00:00,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734372,38328800,0.25,0.0,-0.11882147854568315,224.75720723470053,-0.11882147854568315,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
47,2024-11-11 05:00:00+00:00,224.2040938441064,224.9016146506588,220.7164746065314,223.4368133544922,42005600,0.0,0.0,-1.202859156157321,225.3400624593099,-1.202859156157321,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
48,2024-11-12 05:00:00+00:00,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300,0.0,0.0,0.0,224.34359741210938,0.0,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
49,2024-11-13 05:00:00+00:00,223.2175952714209,225.8482560889112,221.97201694486657,224.32366943359372,48566200,0.0,0.0,0.39691582859020524,223.73243204752603,0.39691582859020524,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
50,2024-11-14 05:00:00+00:00,224.2240421118748,228.06041440281584,224.204108600429,227.4127197265625,44923900,0.0,0.0,1.3770505362936003,225.05773417154947,1.3770505362936003,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
51,2024-11-15 05:00:00+00:00,225.59912786989784,226.1172926822584,223.47667285882864,224.2040863037109,47923700,0.0,0.0,-1.4109296202558963,225.31349182128906,-1.4109296202558963,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
52,2024-11-18 05:00:00+00:00,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382807,44633700,0.0,0.0,1.3422249209323889,226.27673848470047,1.3422249209323889,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
53,2024-11-19 05:00:00+00:00,226.1770839408332,229.34584301691132,225.8582238051146,227.4724884033203,36211800,0.0,0.0,0.11402451120698931,226.2966613769531,0.11402451120698931,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
54,2024-11-20 05:00:00+00:00,227.25326410482543,229.11664435033197,225.0909420304879,228.18994140625,35169600,0.0,0.0,0.3154020989376116,227.62527974446616,0.3154020989376116,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
55,2024-11-21 05:00:00+00:00,228.07036655131708,229.34583747298603,224.9115819089953,227.71163940429688,42108300,0.0,0.0,-0.20960696120325695,227.7913564046224,-0.20960696120325695,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
56,2024-11-22 05:00:00+00:00,227.2532593649619,229.9038535446,227.2532593649619,229.05685424804688,38168300,0.0,0.0,0.5907536598783958,228.3194783528646,0.5907536598783958,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
57,2024-11-25 05:00:00+00:00,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,0.0,0.0,1.305088708833968,229.60491434733072,1.305088708833968,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
58,2024-11-26 05:00:00+00:00,232.50462429580293,234.73670603206307,232.50462429580293,234.2285003662109,45986200,0.0,0.0,0.9404379438592292,231.7772013346354,0.9404379438592292,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
59,2024-11-27 05:00:00+00:00,233.640604190904,234.85628986853752,232.9829351774668,234.09896850585935,33498400,0.0,0.0,-0.055301494117510064,233.4579060872396,-0.055301494117510064,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
60,2024-11-29 05:00:00+00:00,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,0.0,0.0,1.0215807549386113,234.93931579589844,1.0215807549386113,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
61,2024-12-02 05:00:00+00:00,236.4306920263062,239.93822952974796,236.3210805290228,238.7424774169922,48137100,0.0,0.0,0.9522577464861515,236.44397481282553,0.9522577464861515,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
62,2024-12-03 05:00:00+00:00,238.96170621081689,241.9012679940841,238.0549215480856,241.79165649414065,38861000,0.0,0.0,1.2771833107112718,239.0082041422526,1.2771833107112718,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
63,2024-12-04 05:00:00+00:00,242.01088645785893,243.2465056559754,240.3966217802532,242.150390625,44383900,0.0,0.0,0.14836497506192092,240.89484151204428,0.14836497506192092,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
64,2024-12-05 05:00:00+00:00,243.12691898237583,243.6749612569442,241.2734979097132,242.1802673339844,40033900,0.0,0.0,0.01233808002840675,242.040771484375,0.01233808002840675,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
65,2024-12-06 05:00:00+00:00,242.0507319698173,243.7646488451358,241.2236661935451,241.98097229003903,36870600,0.0,0.0,-0.08229202409398839,242.10387674967447,-0.08229202409398839,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
66,2024-12-09 05:00:00+00:00,240.97455722335047,246.3654236467989,240.89483838917155,245.8771514892578,44649200,0.0,0.0,1.610118003224148,243.34613037109375,1.610118003224148,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
67,2024-12-10 05:00:00+00:00,246.0166626912396,247.33200068563025,244.4721425450312,246.8935546875,36914800,0.0,0.0,0.41337846647642174,244.91722615559897,0.41337846647642174,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
68,2024-12-11 05:00:00+00:00,247.0828737526952,249.91282389632013,245.38887516358943,245.6180725097656,45205800,0.0,0.0,-0.5166121810465274,246.1295928955078,-0.5166121810465274,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
69,2024-12-12 05:00:00+00:00,246.01666340683192,247.8601253939288,244.81093690846672,247.0828857421875,32777500,0.0,0.0,0.5963784413150819,246.53150431315103,0.5963784413150819,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
70,2024-12-13 05:00:00+00:00,246.9433725816478,248.40815863747187,245.36895982515324,247.2522735595703,33155300,0.0,0.0,0.06855505870995149,246.6510772705078,0.06855505870995149,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
71,2024-12-18 05:00:00+00:00,251.26802371656945,253.3805196542609,246.86366065893745,247.1725616455078,56774100,0.0,0.0,-0.03223910256311413,247.16924031575522,-0.03223910256311413,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
72,2025-01-02 05:00:00+00:00,248.0494437119358,248.21885574509324,240.9646087657824,242.9874267578125,55740700,0.0,0.0,-1.6932036710844867,245.80408732096353,-1.6932036710844867,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
73,2025-01-03 05:00:00+00:00,242.4991607666016,243.3162522656288,241.0343593963996,242.4991607666016,40244100,0.0,0.0,-0.20094290380611168,244.21971638997397,-0.20094290380611168,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
74,2025-01-06 05:00:00+00:00,243.4457849039297,246.45510633108967,242.33971076643533,244.1333465576172,45045600,0.0,0.0,0.6738933800222391,243.2066446940104,0.6738933800222391,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
75,2025-01-07 05:00:00+00:00,242.12049100282684,244.681407317594,240.496267218822,241.3532257080078,40856000,0.0,0.0,-1.1387714496238432,242.6619110107422,-1.1387714496238432,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
76,2025-01-08 05:00:00+00:00,241.06422159829904,242.84789810210984,239.20084146962276,241.84146118164065,37628900,0.0,0.0,0.20229084247811446,242.44267781575522,0.20229084247811446,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
77,2025-01-10 05:00:00+00:00,239.16098682233465,239.3104653375161,232.1757893628752,236.01217651367188,61710900,0.0,0.0,-2.410374399611548,239.7356211344401,-2.410374399611548,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
78,2025-01-13 05:00:00+00:00,232.7039288898965,233.8398957390806,228.90740850459227,233.5708465576172,49630700,0.0,0.0,-1.0344084750700366,237.14149475097656,-1.0344084750700366,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
79,2025-01-14 05:00:00+00:00,233.91960476413303,235.28475371553364,231.6476711610837,232.45480346679688,39435300,0.0,0.0,-0.47781780443434396,234.01260884602866,-0.47781780443434396,2025-04-08 04:00:00+00:00,2025-09-04 04:00:00+00:00,171.99899291992188,239.77999877929688,67.781005859375,39.40779228337228
