,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,DailyR,Info
120,2025-03-13 04:00:00+00:00,198.16999816895,198.88000488281,191.82000732422,193.88999938965,41270800,0,0,-2.5139524437346794,
121,2025-03-14 04:00:00+00:00,197.41000366211,198.64999389648,195.32000732422,197.94999694824,38096700,0,0,2.093969555609121,
122,2025-03-17 04:00:00+00:00,198.77000427246,199.0,194.32000732422,195.74000549316,47341800,0,0,-1.1164392468557938,
123,2025-03-18 04:00:00+00:00,192.52000427246,194.0,189.38000488281,192.82000732422,40414900,0,0,-1.4917738259908386,
124,2025-03-19 04:00:00+00:00,193.38000488281,195.9700012207,191.96000671387,195.53999328613,39442900,0,0,1.4106347155855348,
125,2025-03-20 04:00:00+00:00,193.07000732422,199.32000732422,192.30000305176,194.94999694824,38921100,0,0,-0.30172668412986603,
126,2025-03-21 04:00:00+00:00,192.89999389648,196.99000549316,192.52000427246,196.21000671387,60056900,0,0,0.6463245885377056,
127,2025-03-24 04:00:00+00:00,200.0,203.63999938965,199.94999694824,203.25999450684,41625400,0,0,3.5930826928979753,
128,2025-03-25 04:00:00+00:00,203.60000610352,206.21000671387,203.2200012207,205.71000671387,31171200,0,0,1.2053587883706918,
129,2025-03-26 04:00:00+00:00,205.83999633789,206.00999450684,199.92999267578,201.13000488281,32855300,0,0,-2.226436090408812,
130,2025-03-27 04:00:00+00:00,200.88999938965,203.78999328613,199.2799987793,201.36000061035,27317700,0,0,0.11435177345817671,
131,2025-03-28 04:00:00+00:00,198.41999816895,199.25999450684,191.88000488281,192.7200012207,52548200,0,0,-4.290822091508229,
132,2025-03-31 04:00:00+00:00,188.19000244141,191.33000183105,184.39999389648,190.25999450684,63547600,0,0,-1.276466738417481,
133,2025-04-01 04:00:00+00:00,187.86000061035,193.92999267578,187.19999694824,192.16999816895,41267300,0,0,1.0038913682620443,
134,2025-04-02 04:00:00+00:00,187.66000366211,198.33999633789,187.66000366211,196.00999450684,53679200,0,0,1.9982288465830056,
135,2025-04-03 04:00:00+00:00,183.0,184.13000488281,176.91999816895,178.41000366211,95553600,0,0,-8.97912929848882,
136,2025-04-04 04:00:00+00:00,167.14999389648,178.13999938965,166.0,171.0,123159400,0,0,-4.153356599971703,
137,2025-04-07 04:00:00+00:00,162.0,183.41000366211,161.38000488281,175.25999450684,109327100,0,0,2.4912248578011775,
138,2025-04-08 04:00:00+00:00,185.22999572754,185.89999389648,168.57000732422,170.66000366211,87710400,0,0,-2.6246667744534657,
139,2025-04-09 04:00:00+00:00,172.11999511719,192.64999389648,169.92999267578,191.10000610352,116804300,0,0,11.977031526308402,
140,2025-04-10 04:00:00+00:00,185.44000244141,186.86999511719,175.85000610352,181.2200012207,68302000,0,0,-5.170070417197136,
141,2025-04-11 04:00:00+00:00,179.92999267578,185.86000061035,178.0,184.86999511719,50594300,0,0,2.0141230945279753,
142,2025-04-14 04:00:00+00:00,186.83999633789,187.44000244141,179.22999572754,182.11999511719,48002500,0,0,-1.487531818376886,
143,2025-04-15 04:00:00+00:00,181.41000366211,182.35000610352,177.92999267578,179.58999633789,43642000,0,0,-1.3891933050360628,
144,2025-04-16 04:00:00+00:00,176.28999328613,179.10000610352,171.41000366211,174.33000183105,51875300,0,0,-2.9288905919590214,
145,2025-04-17 04:00:00+00:00,176.0,176.21000671387,172.0,172.61000061035,44726500,0,0,-0.9866352335422546,
146,2025-04-21 04:00:00+00:00,169.60000610352,169.60000610352,165.28999328613,167.32000732422,48126100,0,0,-3.0647084568823035,
147,2025-04-22 04:00:00+00:00,169.85000610352,176.7799987793,169.35000610352,173.17999267578,56607200,0,0,3.502262189246119,
148,2025-04-23 04:00:00+00:00,183.44999694824,187.38000488281,180.19000244141,180.60000610352,63470100,0,0,4.284567352783886,
149,2025-04-24 04:00:00+00:00,180.91999816895,186.74000549316,180.17999267578,186.53999328613,43763200,0,0,3.289029336579974,
150,2025-04-25 04:00:00+00:00,187.61999511719,189.94000244141,185.49000549316,188.99000549316,36414300,0,0,1.3133978209551866,
151,2025-04-28 04:00:00+00:00,190.11000061035,190.2200012207,184.88999938965,187.69999694824,33224700,0,0,-0.6825802991823782,
152,2025-04-29 04:00:00+00:00,183.99000549316,188.02000427246,183.67999267578,187.38999938965,41667300,0,0,-0.16515586767722468,
153,2025-04-30 04:00:00+00:00,182.16999816895,185.05000305176,178.85000610352,184.41999816895,55176500,0,0,-1.584930482082092,
154,2025-05-01 04:00:00+00:00,190.63000488281,191.80999755859,187.5,190.19999694824,74266000,0,0,3.1341496782766765,
155,2025-05-02 04:00:00+00:00,191.44000244141,192.88000488281,186.39999389648,189.97999572754,77903500,0,0,-0.11566836184537799,
156,2025-05-05 04:00:00+00:00,186.50999450684,188.17999267578,185.5299987793,186.35000610352,35217500,0,0,-1.9107220263474223,
157,2025-05-06 04:00:00+00:00,184.57000732422,187.92999267578,183.85000610352,185.00999450684,29314100,0,0,-0.7190832051465645,
158,2025-05-07 04:00:00+00:00,185.55999755859,190.99000549316,185.00999450684,188.71000671387,43948600,0,0,1.9998985551525017,
159,2025-05-08 04:00:00+00:00,191.42999267578,194.33000183105,188.82000732422,192.08000183105,41043600,0,0,1.7858062621394222,
160,2025-05-09 04:00:00+00:00,193.38000488281,194.69000244141,191.16000366211,193.05999755859,29663100,0,0,0.510201852456249,
161,2025-05-12 04:00:00+00:00,210.71000671387,211.66000366211,205.75,208.63999938965,75205000,0,0,8.070031092967245,
162,2025-05-13 04:00:00+00:00,211.08000183105,214.83999633789,210.10000610352,211.36999511719,56193700,0,0,1.308471882441653,
163,2025-05-14 04:00:00+00:00,211.44999694824,211.92999267578,208.85000610352,210.25,38492100,0,0,-0.5298742220101071,
164,2025-05-15 04:00:00+00:00,206.44999694824,206.88000488281,202.66999816895,205.16999816895,64347300,0,0,-2.4161720956242583,
165,2025-05-16 04:00:00+00:00,206.85000610352,206.85000610352,204.36999511719,205.58999633789,43318500,0,0,0.20470740005278376,
166,2025-05-19 04:00:00+00:00,201.64999389648,206.61999511719,201.25999450684,206.16000366211,34314800,0,0,0.27725440652432987,
167,2025-05-20 04:00:00+00:00,204.63000488281,205.58999633789,202.64999389648,204.07000732422,29470400,0,0,-1.0137739138360913,
168,2025-05-21 04:00:00+00:00,201.61000061035,203.46000671387,200.05999755859,201.11999511719,42460900,0,0,-1.4455883280991455,
169,2025-05-22 04:00:00+00:00,201.38000488281,205.75999450684,200.16000366211,203.10000610352,38938900,0,0,0.9844923599845234,
170,2025-05-23 04:00:00+00:00,198.89999389648,202.36999511719,197.85000610352,200.99000549316,33393500,0,0,-1.0388973643282617,
171,2025-05-27 04:00:00+00:00,203.08999633789,206.69000244141,202.19000244141,206.02000427246,34892000,0,0,2.5026113945109563,
172,2025-05-28 04:00:00+00:00,205.91999816895,207.66000366211,204.41000366211,204.7200012207,28549800,0,0,-0.6310081665859779,
173,2025-05-29 04:00:00+00:00,208.0299987793,208.80999755859,204.22999572754,205.69999694824,34650000,0,0,0.4787005283785284,
174,2025-05-30 04:00:00+00:00,204.83999633789,205.99000549316,201.69999694824,205.00999450684,51679400,0,0,-0.3354411529590928,
175,2025-06-02 04:00:00+00:00,204.97999572754,207.0,202.67999267578,206.64999389648,29113300,0,0,0.7999607012258547,
176,2025-06-03 04:00:00+00:00,207.11000061035,208.94999694824,205.0299987793,205.71000671387,33139100,0,0,-0.454869204148578,
177,2025-06-04 04:00:00+00:00,206.55000305176,208.17999267578,205.17999267578,207.22999572754,29915600,0,0,0.7388989179239136,
178,2025-06-05 04:00:00+00:00,209.55000305176,212.80999755859,207.55999755859,207.91000366211,51864200,0,0,0.3281416535201087,
179,2025-06-06 04:00:00+00:00,212.39999389648,213.86999511719,210.5,213.57000732422,39832500,0,0,2.722333491614237,
180,2025-06-09 04:00:00+00:00,214.75,217.85000610352,212.88000488281,216.97999572754,38102500,0,0,1.5966607137599231,
181,2025-06-10 04:00:00+00:00,216.7799987793,217.69000244141,214.14999389648,217.61000061035,31303300,0,0,0.2903515970205328,
182,2025-06-11 04:00:00+00:00,217.41000366211,218.39999389648,212.88999938965,213.19999694824,39326000,0,0,-2.026562956546518,
183,2025-06-12 04:00:00+00:00,211.7799987793,213.58000183105,211.33000183105,213.24000549316,27640000,0,0,0.018765734283632263,
184,2025-06-13 04:00:00+00:00,209.96000671387,214.05000305176,209.61999511719,212.10000610352,29337800,0,0,-0.5346085913867427,
185,2025-06-16 04:00:00+00:00,212.30999755859,217.05999755859,211.60000610352,216.10000610352,33284200,0,0,1.8859028217319773,
186,2025-06-17 04:00:00+00:00,215.19999694824,217.41000366211,214.55999755859,214.82000732422,32086300,0,0,-0.5923177895177045,
187,2025-06-18 04:00:00+00:00,215.08999633789,217.96000671387,212.33999633789,212.52000427246,44360500,0,0,-1.0706651956717828,
188,2025-06-20 04:00:00+00:00,214.67999267578,214.88999938965,208.27000427246,209.69000244141,75350700,0,0,-1.3316402099361024,
189,2025-06-23 04:00:00+00:00,209.78999328613,210.38999938965,207.30999755859,208.4700012207,37311700,0,0,-0.5818118205472844,
190,2025-06-24 04:00:00+00:00,212.13999938965,214.33999633789,211.05000305176,212.77000427246,38378800,0,0,2.062648355437835,
191,2025-06-25 04:00:00+00:00,214.61999511719,216.0299987793,211.11000061035,211.99000549316,31755700,0,0,-0.36659245365300297,
192,2025-06-26 04:00:00+00:00,213.11999511719,218.03999328613,212.00999450684,217.11999511719,50480800,0,0,2.4199205109202815,
193,2025-06-27 04:00:00+00:00,219.91999816895,223.30000305176,216.74000549316,223.30000305176,119217100,0,0,2.84635596607965,
194,2025-06-30 04:00:00+00:00,223.52000427246,223.82000732422,219.11999511719,219.38999938965,58887800,0,0,-1.7510092291416979,
195,2025-07-01 04:00:00+00:00,219.5,221.88000488281,217.92999267578,220.46000671387,39256800,0,0,0.4877192794552121,
196,2025-07-02 04:00:00+00:00,219.72999572754,221.60000610352,219.05999755859,219.91999816895,30894200,0,0,-0.24494626166861044,
197,2025-07-03 04:00:00+00:00,221.82000732422,224.00999450684,221.36000061035,223.41000366211,29632400,0,0,1.5869432167232356,
198,2025-07-07 04:00:00+00:00,223.0,224.28999328613,222.36999511719,223.4700012207,36604100,0,0,0.026855359028932213,
199,2025-07-08 04:00:00+00:00,223.91999816895,224.0,218.42999267578,219.36000061035,45692000,0,0,-1.8391733064389904,
200,2025-07-09 04:00:00+00:00,221.07000732422,224.28999328613,220.4700012207,222.53999328613,38155100,0,0,1.4496684294912132,
201,2025-07-10 04:00:00+00:00,221.55000305176,222.78999328613,219.69999694824,222.25999450684,30370600,0,0,-0.12581953255026423,
202,2025-07-11 04:00:00+00:00,223.58000183105,226.67999267578,222.36999511719,225.02000427246,50518300,0,0,1.2417933203606957,
203,2025-07-14 04:00:00+00:00,225.07000732422,226.66000366211,224.24000549316,225.69000244141,35702600,0,0,0.2977504916135132,
204,2025-07-15 04:00:00+00:00,226.19999694824,227.27000427246,225.46000671387,226.35000610352,34907300,0,0,0.2924381474457727,
205,2025-07-16 04:00:00+00:00,225.88000488281,226.10000610352,222.17999267578,223.19000244141,39535900,0,0,-1.3960696164791786,
206,2025-07-17 04:00:00+00:00,223.32000732422,224.5,222.50999450684,223.88000488281,31855800,0,0,0.3091547264000516,
207,2025-07-18 04:00:00+00:00,225.13999938965,226.39999389648,222.97999572754,226.13000488281,37833800,0,0,1.0050026580880944,
208,2025-07-21 04:00:00+00:00,225.83999633789,229.69000244141,225.64999389648,229.30000305176,40297600,0,0,1.4018476542256408,
209,2025-07-22 04:00:00+00:00,229.67999267578,230.0,226.35000610352,227.4700012207,37483700,0,0,-0.798081904363046,
210,2025-07-23 04:00:00+00:00,228.4700012207,228.78999328613,227.08999633789,228.28999328613,28294900,0,0,0.36048360708207383,
211,2025-07-24 04:00:00+00:00,229.16999816895,236.0,228.63999938965,232.22999572754,42902300,0,0,1.7258761037641124,
212,2025-07-25 04:00:00+00:00,232.2200012207,232.47999572754,231.17999267578,231.44000244141,28712100,0,0,-0.34017710918655686,
213,2025-07-28 04:00:00+00:00,233.35000610352,234.28999328613,232.25,232.78999328613,26300100,0,0,0.5833005662285062,
214,2025-07-29 04:00:00+00:00,234.14999389648,234.7200012207,230.30999755859,231.00999450684,33716200,0,0,-0.764637153927028,
215,2025-07-30 04:00:00+00:00,231.63999938965,231.80000305176,229.28999328613,230.19000244141,32993300,0,0,-0.35495956232565185,
216,2025-07-31 04:00:00+00:00,235.77000427246,236.5299987793,231.39999389648,234.11000061035,104357300,0,0,1.7029402351814715,
217,2025-08-01 04:00:00+00:00,217.21000671387,220.44000244141,212.80000305176,214.75,122258800,0,0,-8.269617085932424,
218,2025-08-04 04:00:00+00:00,217.39999389648,217.44000244141,211.41999816895,211.64999389648,77890100,0,0,-1.4435418409871947,
219,2025-08-05 04:00:00+00:00,213.05000305176,216.30000305176,212.86999511719,213.75,51505100,0,0,0.9922070229527735,
220,2025-08-06 04:00:00+00:00,214.69999694824,222.64999389648,213.74000549316,222.30999755859,54823000,0,0,4.0046772203929715,
221,2025-08-07 04:00:00+00:00,221.0,226.2200012207,220.82000732422,223.13000488281,40603500,0,0,0.3688576011989131,
222,2025-08-08 04:00:00+00:00,223.13999938965,223.80000305176,221.88000488281,222.69000244141,32970500,0,0,-0.19719555047340576,
223,2025-08-11 04:00:00+00:00,221.7799987793,223.05000305176,220.39999389648,221.30000305176,31646200,0,0,-0.6241858073604889,
224,2025-08-12 04:00:00+00:00,222.22999572754,223.5,219.05000305176,221.4700012207,37185800,0,0,0.07681796954166487,
225,2025-08-13 04:00:00+00:00,222.0,224.91999816895,222.0,224.55999755859,36508300,0,0,1.3952211680401616,
226,2025-08-14 04:00:00+00:00,227.39999389648,233.11000061035,227.02000427246,230.97999572754,61545800,0,0,2.8589233339633147,
227,2025-08-15 04:00:00+00:00,232.58000183105,234.08000183105,229.80999755859,231.0299987793,39649200,0,0,0.02164821745818113,
228,2025-08-18 04:00:00+00:00,230.22999572754,231.91000366211,228.33000183105,231.49000549316,25248900,0,0,0.19911124801563762,
229,2025-08-19 04:00:00+00:00,230.08999633789,230.5299987793,227.11999511719,228.00999450684,29891000,0,0,-1.5033093886305249,
230,2025-08-20 04:00:00+00:00,227.11999511719,227.27000427246,220.91999816895,223.80999755859,36604300,0,0,-1.8420231785602703,
231,2025-08-21 04:00:00+00:00,222.64999389648,222.7799987793,220.5,221.94999694824,32140500,0,0,-0.8310623433446351,
232,2025-08-22 04:00:00+00:00,222.78999328613,229.13999938965,220.82000732422,228.83999633789,37315300,0,0,3.1043025385834033,
233,2025-08-25 04:00:00+00:00,227.35000610352,229.60000610352,227.30999755859,227.94000244141,22633700,0,0,-0.3932852258707098,
234,2025-08-26 04:00:00+00:00,227.11000061035,229.0,226.02000427246,228.71000671387,26105400,0,0,0.33781006590010154,
235,2025-08-27 04:00:00+00:00,228.57000732422,229.86999511719,227.80999755859,229.11999511719,21254500,0,0,0.17926124405782673,
236,2025-08-28 04:00:00+00:00,229.00999450684,232.71000671387,228.02000427246,231.60000610352,33679600,0,0,1.0824070527155616,
237,2025-08-29 04:00:00+00:00,231.32000732422,231.80999755859,228.16000366211,229.0,26199200,0,0,-1.1226278216753816,
238,2025-09-02 04:00:00+00:00,223.52000427246,226.16999816895,221.83000183105,225.33999633789,38843900,0,0,-1.5982548742838443,
239,2025-09-03 04:00:00+00:00,225.21000671387,227.16999816895,224.36000061035,225.99000549316,29223100,0,0,0.28845707190627845,
240,2025-09-05 04:00:00+00:00,235.19000244141,236.0,231.92999267578,232.33000183105,36694400,0,0,2.805432180088996,
